Retired point with ll = -22852.032093571128; accept = 0.21379310344827587; next nmcmc = 145
Retired point with ll = -22851.89482618636; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -22851.393665255626; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -22851.067027328558; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22850.529185739415; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -22849.66245055501; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -22849.52913035866; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -22846.864000594152; accept = 0.2413793103448276; next nmcmc = 145
Retired point with ll = -22846.46302838689; accept = 0.16551724137931034; next nmcmc = 144
Retired point with ll = -22845.758885511328; accept = 0.10416666666666667; next nmcmc = 145
Retired point with ll = -22845.24520801417; accept = 0.19310344827586207; next nmcmc = 144
Retired point with ll = -22845.151042357844; accept = 0.10416666666666667; next nmcmc = 145
Retired point with ll = -22844.64857217819; accept = 0.15862068965517243; next nmcmc = 144
Retired point with ll = -22844.137708787315; accept = 0.14583333333333334; next nmcmc = 144
Retired point with ll = -22843.356253313133; accept = 0.1736111111111111; next nmcmc = 144
Retired point with ll = -22841.30554091676; accept = 0.19444444444444445; next nmcmc = 144
Retired point with ll = -22840.475775820578; accept = 0.2013888888888889; next nmcmc = 144
Retired point with ll = -22840.098490138378; accept = 0.09722222222222222; next nmcmc = 144
Retired point with ll = -22839.050275754373; accept = 0.034722222222222224; next nmcmc = 145
Retired point with ll = -22836.387711960833; accept = 0.027586206896551724; next nmcmc = 145
Retired point with ll = -22835.64809890118; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -22834.640113144174; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -22833.864376389254; accept = 0.05517241379310345; next nmcmc = 145
Retired point with ll = -22832.516981913966; accept = 0.21379310344827587; next nmcmc = 145
Retired point with ll = -22831.894597821225; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -22830.07913458925; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -22829.780537282182; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -22828.481143775734; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -22826.6489968469; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -22822.437432180046; accept = 0.07586206896551724; next nmcmc = 146
Retired point with ll = -22822.118455220407; accept = 0.1643835616438356; next nmcmc = 146
Retired point with ll = -22821.511997573365; accept = 0.0958904109589041; next nmcmc = 146
Retired point with ll = -22821.154609672267; accept = 0.1232876712328767; next nmcmc = 146
Retired point with ll = -22819.599537642476; accept = 0.136986301369863; next nmcmc = 146
Retired point with ll = -22819.463691031615; accept = 0.1095890410958904; next nmcmc = 146
Retired point with ll = -22819.42489639712; accept = 0.1095890410958904; next nmcmc = 146
Retired point with ll = -22818.667311172274; accept = 0.17123287671232876; next nmcmc = 146
Retired point with ll = -22818.38089594173; accept = 0.2054794520547945; next nmcmc = 146
Retired point with ll = -22817.344902398396; accept = 0.1232876712328767; next nmcmc = 146
Retired point with ll = -22816.616625495524; accept = 0.18493150684931506; next nmcmc = 145
Retired point with ll = -22815.479825875504; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -22815.44974054633; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22814.110924290308; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22814.023071854335; accept = 0.2; next nmcmc = 145
Retired point with ll = -22811.55780937122; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -22807.64470346494; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -22805.7792184957; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -22805.324446380215; accept = 0.2; next nmcmc = 145
Retired point with ll = -22805.06975598738; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -22804.42763702859; accept = 0.08275862068965517; next nmcmc = 145
Retired point with ll = -22804.420898876677; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -22801.14978883998; accept = 0.21379310344827587; next nmcmc = 145
Retired point with ll = -22800.754632188204; accept = 0.0896551724137931; next nmcmc = 145
Retired point with ll = -22800.69437182915; accept = 0.2482758620689655; next nmcmc = 145
Retired point with ll = -22800.647292823716; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -22798.307007167085; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -22795.028106720732; accept = 0.2620689655172414; next nmcmc = 145
Retired point with ll = -22794.090344203483; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -22793.561920785887; accept = 0.08275862068965517; next nmcmc = 145
Retired point with ll = -22790.906743937245; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -22790.598423551943; accept = 0.07586206896551724; next nmcmc = 145
Retired point with ll = -22789.843625900823; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -22786.729068885223; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -22783.618828057686; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -22783.508282421935; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -22781.996724847595; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -22776.52873911124; accept = 0.22758620689655173; next nmcmc = 145
Retired point with ll = -22776.171969059298; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -22775.07716871305; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -22773.628930447532; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -22769.431679697704; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -22767.878192390923; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -22766.082944102407; accept = 0.2413793103448276; next nmcmc = 145
Retired point with ll = -22765.470941080068; accept = 0.2; next nmcmc = 145
Retired point with ll = -22764.668589879595; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -22764.000785239154; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -22763.637643383354; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -22761.56501471204; accept = 0.2206896551724138; next nmcmc = 145
Retired point with ll = -22760.70912552567; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22760.178791300972; accept = 0.2; next nmcmc = 145
Retired point with ll = -22759.295825193785; accept = 0.22758620689655173; next nmcmc = 145
Retired point with ll = -22757.678586471815; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -22756.389417870963; accept = 0.20689655172413793; next nmcmc = 145
Retired point with ll = -22755.71979365893; accept = 0.04827586206896552; next nmcmc = 145
Retired point with ll = -22754.185802973247; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -22753.763327576657; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -22753.6187878455; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22752.399238111397; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -22752.025304069477; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -22751.52117848669; accept = 0.0896551724137931; next nmcmc = 145
Retired point with ll = -22751.42972072174; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -22751.010942971283; accept = 0.20689655172413793; next nmcmc = 145
Retired point with ll = -22750.72856247627; accept = 0.06206896551724138; next nmcmc = 145
Retired point with ll = -22750.36498367524; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -22749.663829016856; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -22749.023671780276; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -22747.81179857027; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -22747.107368046058; accept = 0.08275862068965517; next nmcmc = 145
Retired point with ll = -22746.06243723278; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -22744.204615604714; accept = 0.296551724137931; next nmcmc = 145
Retired point with ll = -22744.08696490236; accept = 0.06896551724137931; next nmcmc = 145
Retired point with ll = -22743.246554122292; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -22743.161516972054; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22741.19398387435; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -22740.042774638012; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -22738.067207909728; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -22731.487357259102; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -22731.402274807082; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22728.87392621243; accept = 0.0896551724137931; next nmcmc = 145
Retired point with ll = -22728.64352590407; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22728.485081601993; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -22727.147292043628; accept = 0.2; next nmcmc = 145
Retired point with ll = -22726.575278458284; accept = 0.06896551724137931; next nmcmc = 145
Retired point with ll = -22726.290284325853; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -22725.386942395955; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -22723.250812907743; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -22723.13718488758; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -22722.40548745234; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -22722.305965565993; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -22720.617171087924; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -22719.205323988925; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -22716.54800313905; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -22716.22813640746; accept = 0.2206896551724138; next nmcmc = 145
Retired point with ll = -22715.868192904196; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -22715.64543133806; accept = 0.23448275862068965; next nmcmc = 145
Retired point with ll = -22715.47536850263; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -22712.061465628165; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22711.914428400076; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -22711.792093130607; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22709.898515184206; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22708.766292037795; accept = 0.23448275862068965; next nmcmc = 145
Retired point with ll = -22708.605576269234; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -22708.431718743792; accept = 0.07586206896551724; next nmcmc = 145
Retired point with ll = -22706.719306798354; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -22706.40415650683; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -22704.841305158574; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -22704.598648250547; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -22703.601331449117; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -22701.113549650563; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22701.105441961536; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -22700.607201863506; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -22699.968663845215; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -22699.058706757252; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -22697.839161020438; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -22696.072907064445; accept = 0.07586206896551724; next nmcmc = 145
Retired point with ll = -22691.472065861377; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -22686.20717899141; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -22685.31200775761; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -22683.942444739554; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -22683.882681255498; accept = 0.25517241379310346; next nmcmc = 145
Retired point with ll = -22682.397509787592; accept = 0.05517241379310345; next nmcmc = 145
Retired point with ll = -22682.17060445633; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -22681.91582582681; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -22681.865386893456; accept = 0.07586206896551724; next nmcmc = 145
Retired point with ll = -22680.928152683624; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -22680.610464193294; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -22680.209134208886; accept = 0.06896551724137931; next nmcmc = 145
Retired point with ll = -22677.525160959416; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -22674.86403853118; accept = 0.2413793103448276; next nmcmc = 145
Retired point with ll = -22673.23339173189; accept = 0.034482758620689655; next nmcmc = 145
Retired point with ll = -22672.464238635082; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -22671.538845302766; accept = 0.2; next nmcmc = 145
Retired point with ll = -22670.949005158975; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22670.702002779282; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -22670.643118874697; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -22669.512307181627; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -22669.123231360027; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -22667.660093069753; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -22666.921058802018; accept = 0.2206896551724138; next nmcmc = 145
Retired point with ll = -22666.76191697662; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22666.42117205347; accept = 0.2413793103448276; next nmcmc = 145
Retired point with ll = -22663.32765689573; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -22662.999005160884; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22660.462765734337; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -22660.45399753488; accept = 0.0896551724137931; next nmcmc = 145
Retired point with ll = -22660.43868907141; accept = 0.07586206896551724; next nmcmc = 145
Retired point with ll = -22658.138783407; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -22657.88563837194; accept = 0.2413793103448276; next nmcmc = 145
Retired point with ll = -22657.22200944513; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -22656.16036406266; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -22655.370587497837; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -22655.018186910915; accept = 0.23448275862068965; next nmcmc = 145
Retired point with ll = -22654.73255033568; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -22653.267045469227; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -22652.546883761097; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -22651.485498737708; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -22651.388714285087; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -22651.10555150285; accept = 0.23448275862068965; next nmcmc = 145
Retired point with ll = -22650.896552387007; accept = 0.08275862068965517; next nmcmc = 145
Retired point with ll = -22650.41513687239; accept = 0.08275862068965517; next nmcmc = 145
Retired point with ll = -22649.62679080451; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -22649.560911425815; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -22648.61360298546; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -22648.503346172067; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -22648.39612060818; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -22645.77250314842; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -22645.58595674014; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -22645.411698238662; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -22644.918177388434; accept = 0.07586206896551724; next nmcmc = 145
Retired point with ll = -22643.518226774522; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -22643.447598102295; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -22642.16719958767; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -22642.16594939025; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -22641.285084379066; accept = 0.2; next nmcmc = 145
Retired point with ll = -22640.869921582616; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -22640.152066924846; accept = 0.2; next nmcmc = 145
Retired point with ll = -22640.00274450642; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -22639.803662201495; accept = 0.2206896551724138; next nmcmc = 145
Retired point with ll = -22639.106681550707; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22639.056843195653; accept = 0.06206896551724138; next nmcmc = 145
Retired point with ll = -22638.186873338527; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -22638.028321978873; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -22637.910760592815; accept = 0.04827586206896552; next nmcmc = 145
Retired point with ll = -22636.73909850751; accept = 0.20689655172413793; next nmcmc = 145
Retired point with ll = -22636.297164585023; accept = 0.2206896551724138; next nmcmc = 145
Retired point with ll = -22634.61872562707; accept = 0.21379310344827587; next nmcmc = 145
Retired point with ll = -22633.148770773474; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -22632.96609636936; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -22632.84480204469; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -22630.92477303628; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -22623.73178521898; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -22622.90089112602; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -22622.098211028464; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -22620.53935776438; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -22619.864904586684; accept = 0.07586206896551724; next nmcmc = 145
Retired point with ll = -22618.80270075529; accept = 0.06206896551724138; next nmcmc = 145
Retired point with ll = -22618.62468851899; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -22616.28556217966; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -22615.674892898445; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -22614.723954311088; accept = 0.2620689655172414; next nmcmc = 145
Retired point with ll = -22613.215989949436; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -22612.212405583618; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -22609.646272661346; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -22609.62906319442; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -22609.573617570724; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -22609.217869999295; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -22608.69909360032; accept = 0.23448275862068965; next nmcmc = 145
Retired point with ll = -22608.15972116452; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -22608.003516870293; accept = 0.08275862068965517; next nmcmc = 145
Retired point with ll = -22607.614286153603; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -22605.44674834148; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -22605.111197848684; accept = 0.2; next nmcmc = 145
Retired point with ll = -22603.171024945026; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22601.170179336987; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -22601.10135787074; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -22599.061639075877; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -22597.680285990038; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -22597.66111602184; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -22597.36439050341; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -22596.05680850398; accept = 0.2206896551724138; next nmcmc = 145
Retired point with ll = -22595.291237338464; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -22592.960933870436; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -22591.012618259087; accept = 0.15862068965517243; next nmcmc = 144
Retired point with ll = -22590.976763529277; accept = 0.13194444444444445; next nmcmc = 144
Retired point with ll = -22589.459134057917; accept = 0.18055555555555555; next nmcmc = 144
Retired point with ll = -22588.27615492946; accept = 0.18055555555555555; next nmcmc = 144
Retired point with ll = -22587.76684669247; accept = 0.18055555555555555; next nmcmc = 144
Retired point with ll = -22587.016214912175; accept = 0.25; next nmcmc = 144
Retired point with ll = -22586.4525760208; accept = 0.13194444444444445; next nmcmc = 144
Retired point with ll = -22585.95377369459; accept = 0.16666666666666666; next nmcmc = 144
Retired point with ll = -22585.58277941898; accept = 0.16666666666666666; next nmcmc = 144
Retired point with ll = -22585.50872395467; accept = 0.1388888888888889; next nmcmc = 144
Retired point with ll = -22582.329654215704; accept = 0.14583333333333334; next nmcmc = 144
Retired point with ll = -22581.213885689715; accept = 0.08333333333333333; next nmcmc = 144
Retired point with ll = -22581.001231667018; accept = 0.18055555555555555; next nmcmc = 144
Retired point with ll = -22580.455024351646; accept = 0.24305555555555555; next nmcmc = 144
Retired point with ll = -22578.406456629997; accept = 0.06944444444444445; next nmcmc = 144
Retired point with ll = -22576.424408481897; accept = 0.2361111111111111; next nmcmc = 144
Retired point with ll = -22575.9244331704; accept = 0.14583333333333334; next nmcmc = 144
Retired point with ll = -22575.55758621084; accept = 0.19444444444444445; next nmcmc = 144
Retired point with ll = -22575.460503441707; accept = 0.14583333333333334; next nmcmc = 144
Retired point with ll = -22575.016634710366; accept = 0.125; next nmcmc = 144
Retired point with ll = -22574.112296162035; accept = 0.2222222222222222; next nmcmc = 144
Retired point with ll = -22573.894030290172; accept = 0.0763888888888889; next nmcmc = 144
Retired point with ll = -22573.74790694934; accept = 0.1736111111111111; next nmcmc = 144
Retired point with ll = -22572.1543160901; accept = 0.08333333333333333; next nmcmc = 144
Retired point with ll = -22571.55702287341; accept = 0.1111111111111111; next nmcmc = 144
Retired point with ll = -22568.670884351443; accept = 0.19444444444444445; next nmcmc = 144
Retired point with ll = -22567.20435712247; accept = 0.125; next nmcmc = 144
Retired point with ll = -22566.380641636908; accept = 0.2013888888888889; next nmcmc = 144
Retired point with ll = -22565.937582765782; accept = 0.1597222222222222; next nmcmc = 144
Retired point with ll = -22564.19121261936; accept = 0.09027777777777778; next nmcmc = 144
Retired point with ll = -22563.312037282627; accept = 0.16666666666666666; next nmcmc = 144
Retired point with ll = -22562.36714935826; accept = 0.10416666666666667; next nmcmc = 144
Retired point with ll = -22559.506930527124; accept = 0.13194444444444445; next nmcmc = 144
Retired point with ll = -22559.070399591532; accept = 0.125; next nmcmc = 144
Retired point with ll = -22558.76489112383; accept = 0.16666666666666666; next nmcmc = 144
Retired point with ll = -22558.064462183127; accept = 0.1527777777777778; next nmcmc = 144
Retired point with ll = -22555.24921704795; accept = 0.1875; next nmcmc = 144
Retired point with ll = -22554.836627797824; accept = 0.20833333333333334; next nmcmc = 144
Retired point with ll = -22553.956695330406; accept = 0.2013888888888889; next nmcmc = 144
Retired point with ll = -22552.570464317345; accept = 0.13194444444444445; next nmcmc = 144
Retired point with ll = -22552.079552375708; accept = 0.2569444444444444; next nmcmc = 144
Retired point with ll = -22551.536803076564; accept = 0.1597222222222222; next nmcmc = 144
Retired point with ll = -22549.74014102423; accept = 0.2222222222222222; next nmcmc = 144
Retired point with ll = -22549.475771269983; accept = 0.19444444444444445; next nmcmc = 144
Retired point with ll = -22549.290249006535; accept = 0.08333333333333333; next nmcmc = 144
Retired point with ll = -22549.25088521444; accept = 0.14583333333333334; next nmcmc = 144
Retired point with ll = -22546.86387261936; accept = 0.1388888888888889; next nmcmc = 144
Retired point with ll = -22546.679570099113; accept = 0.1111111111111111; next nmcmc = 144
Retired point with ll = -22546.349800107077; accept = 0.14583333333333334; next nmcmc = 144
Retired point with ll = -22545.62472498846; accept = 0.10416666666666667; next nmcmc = 144
Retired point with ll = -22543.943037137982; accept = 0.14583333333333334; next nmcmc = 144
Retired point with ll = -22542.567715772773; accept = 0.1597222222222222; next nmcmc = 144
Retired point with ll = -22542.31418358754; accept = 0.09722222222222222; next nmcmc = 144
Retired point with ll = -22539.4545250409; accept = 0.2013888888888889; next nmcmc = 144
Retired point with ll = -22538.86162759069; accept = 0.1527777777777778; next nmcmc = 144
Retired point with ll = -22538.840213290132; accept = 0.1388888888888889; next nmcmc = 144
Retired point with ll = -22537.757377597438; accept = 0.18055555555555555; next nmcmc = 144
Retired point with ll = -22536.824437386564; accept = 0.1736111111111111; next nmcmc = 144
Retired point with ll = -22536.30720225291; accept = 0.2013888888888889; next nmcmc = 144
Retired point with ll = -22533.937379005372; accept = 0.13194444444444445; next nmcmc = 144
Retired point with ll = -22533.75373485087; accept = 0.1527777777777778; next nmcmc = 144
Retired point with ll = -22533.44794817553; accept = 0.08333333333333333; next nmcmc = 144
Retired point with ll = -22532.400423447456; accept = 0.19444444444444445; next nmcmc = 144
Retired point with ll = -22530.951669161535; accept = 0.14583333333333334; next nmcmc = 144
Retired point with ll = -22530.723775323266; accept = 0.08333333333333333; next nmcmc = 144
Retired point with ll = -22530.54558526849; accept = 0.2361111111111111; next nmcmc = 144
Retired point with ll = -22529.441921413185; accept = 0.11805555555555555; next nmcmc = 144
Retired point with ll = -22529.082030219728; accept = 0.19444444444444445; next nmcmc = 144
Retired point with ll = -22528.80478455064; accept = 0.19444444444444445; next nmcmc = 144
Retired point with ll = -22528.367714569482; accept = 0.2013888888888889; next nmcmc = 144
Retired point with ll = -22527.917417343506; accept = 0.13194444444444445; next nmcmc = 144
Retired point with ll = -22526.499441213997; accept = 0.1388888888888889; next nmcmc = 144
Retired point with ll = -22526.34971782497; accept = 0.14583333333333334; next nmcmc = 144
Retired point with ll = -22525.396905583042; accept = 0.18055555555555555; next nmcmc = 143
Retired point with ll = -22524.65941236749; accept = 0.14685314685314685; next nmcmc = 143
Retired point with ll = -22523.756860887108; accept = 0.11188811188811189; next nmcmc = 143
Retired point with ll = -22523.527719873568; accept = 0.15384615384615385; next nmcmc = 143
Retired point with ll = -22521.494255440382; accept = 0.13286713286713286; next nmcmc = 143
Retired point with ll = -22521.24665072167; accept = 0.15384615384615385; next nmcmc = 143
Retired point with ll = -22520.71197521711; accept = 0.2727272727272727; next nmcmc = 143
Retired point with ll = -22520.675696286256; accept = 0.22377622377622378; next nmcmc = 143
Retired point with ll = -22520.56851729759; accept = 0.04895104895104895; next nmcmc = 144
Retired point with ll = -22519.426499656216; accept = 0.09722222222222222; next nmcmc = 144
Retired point with ll = -22518.315340651083; accept = 0.125; next nmcmc = 144
Retired point with ll = -22518.095754042915; accept = 0.1527777777777778; next nmcmc = 144
Retired point with ll = -22517.422636010204; accept = 0.125; next nmcmc = 144
Retired point with ll = -22515.98845216858; accept = 0.1736111111111111; next nmcmc = 144
Retired point with ll = -22513.453546527013; accept = 0.0763888888888889; next nmcmc = 144
Retired point with ll = -22512.823324030844; accept = 0.125; next nmcmc = 144
Retired point with ll = -22512.323922043823; accept = 0.10416666666666667; next nmcmc = 144
Retired point with ll = -22511.7078735399; accept = 0.1388888888888889; next nmcmc = 144
Retired point with ll = -22511.51074962863; accept = 0.20833333333333334; next nmcmc = 144
Retired point with ll = -22511.338809309367; accept = 0.125; next nmcmc = 144
Retired point with ll = -22510.09580659346; accept = 0.09027777777777778; next nmcmc = 144
Retired point with ll = -22509.64246153966; accept = 0.18055555555555555; next nmcmc = 144
Retired point with ll = -22509.56635952763; accept = 0.16666666666666666; next nmcmc = 144
Retired point with ll = -22509.10231588023; accept = 0.125; next nmcmc = 144
Retired point with ll = -22507.622456378354; accept = 0.125; next nmcmc = 144
Retired point with ll = -22501.656239397016; accept = 0.2013888888888889; next nmcmc = 144
Retired point with ll = -22501.09820707972; accept = 0.11805555555555555; next nmcmc = 144
